date,action,price_reward,MACD_reward,multiple_MACD_cross_reward,RSI_reward,MACD_cross_reward,current_MACD_cross_0,current_price,current_MACD_histrogram,total_reward,cash_balance,stock_owned,total_assets
2023-01-26,0,0.0,0,0,0,0.0,-2.0,85.67147064208984,0.07660007270985875,0.0,10000.0,0.0,10000.0
2023-01-27,1,-0.0038844267162421436,0,0,0,-0.01,0.0,82.92990112304688,-0.1627598180586445,-0.013884426716242144,48.411865234375,120.0,10000.0
2023-01-30,2,0.0,0,0,0,-0.01,0.0,82.60682678222656,-0.2507388967978291,-0.01,9961.231079101562,0.0,9961.231079101562
2023-01-31,0,0.0,0,0,0,0.0,0.0,82.74529266357422,-0.22365408655789853,0.0,9961.231079101562,0.0,9961.231079101562
2023-02-01,0,0.0,0,0,0,0.0,0.0,83.64991760253906,-0.08984284809856047,0.0,9961.231079101562,0.0,9961.231079101562
2023-02-02,0,0.0,0,0,0,0.0,0.0,81.44374084472656,-0.20603071246532068,0.0,9961.231079101562,0.0,9961.231079101562
2023-02-03,0,0.0,0,0,0,0.0,0.0,79.47756958007812,-0.36925292383577935,0.0,9961.231079101562,0.0,9961.231079101562
2023-02-06,0,0.0,0,0,0,0.0,0.0,79.24679565429688,-0.36566271936327777,0.0,9961.231079101562,0.0,9961.231079101562
2023-02-07,0,0.0,0,0,0,0.0,0.0,78.89603424072266,-0.30575389422598764,0.0,9961.231079101562,0.0,9961.231079101562
2023-02-08,0,0.0,0,0,0,0.0,2.0,79.69911193847656,-0.13202333656385346,0.0,9961.231079101562,0.0,9961.231079101562
2023-02-09,0,0.0,0,0,0,0.0,0.0,80.2068099975586,0.029155924462567873,0.0,9961.231079101562,0.0,9961.231079101562
2023-02-10,0,0.0,0,0,0,0.0,0.0,79.67141723632812,0.06689422586942206,0.0,9961.231079101562,0.0,9961.231079101562
2023-02-13,0,0.0,0,0,0,0.0,0.0,79.8283462524414,0.11075909377864468,0.0,9961.231079101562,0.0,9961.231079101562
2023-02-14,0,0.0,0,0,0,0.0,0.0,80.76065826416016,0.2136498528299342,0.0,9961.231079101562,0.0,9961.231079101562
2023-02-15,0,0.0,0,0,0,0.0,0.0,80.81604766845703,0.24109229611532212,0.0,9961.231079101562,0.0,9961.231079101562
2023-02-16,0,0.0,0,0,0,0.0,0.0,80.4745101928711,0.19793208803134843,0.0,9961.231079101562,0.0,9961.231079101562
2023-02-17,0,0.0,0,0,0,0.0,0.0,79.34834289550781,0.06610190412290673,0.0,9961.231079101562,0.0,9961.231079101562
2023-02-21,0,0.0,0,0,0,0.0,0.0,80.35450744628906,0.10706678740756925,0.0,9961.231079101562,0.0,9961.231079101562
2023-02-22,0,0.0,0,0,0,0.0,0.0,80.08680725097656,0.09321401504021692,0.0,9961.231079101562,0.0,9961.231079101562
2023-02-23,0,0.0,0,0,0,0.0,0.0,80.0129623413086,0.07680629538249328,0.0,9961.231079101562,0.0,9961.231079101562
2023-02-24,0,0.0,0,0,0,0.0,-2.0,79.88372802734375,0.05640507261063954,0.0,9961.231079101562,0.0,9961.231079101562
2023-02-27,0,0.0,0,0,0,0.0,0.0,79.03450012207031,-0.024433893778479043,0.0,9961.231079101562,0.0,9961.231079101562
2023-02-28,0,0.0,0,0,0,0.0,0.0,78.96987915039062,-0.045305518224131536,0.0,9961.231079101562,0.0,9961.231079101562
2023-03-01,0,0.0,0,0,0,0.0,0.0,77.64986419677734,-0.14726546633178605,0.0,9961.231079101562,0.0,9961.231079101562
2023-03-02,0,0.0,0,0,0,0.0,0.0,77.37294006347656,-0.16888966881066814,0.0,9961.231079101562,0.0,9961.231079101562
2023-03-03,0,0.0,0,0,0,0.0,2.0,78.57295227050781,-0.027767325012510224,0.0,9961.231079101562,0.0,9961.231079101562
2023-03-06,0,0.0,0,0,0,0.0,0.0,78.16679382324219,0.01057661714332836,0.0,9961.231079101562,0.0,9961.231079101562
2023-03-07,0,0.0,0,0,0,0.0,0.0,78.3883285522461,0.05790856187230675,0.0,9961.231079101562,0.0,9961.231079101562
2023-03-08,0,0.0,0,0,0,0.0,-2.0,77.52063751220703,0.005734136258892408,0.0,9961.231079101562,0.0,9961.231079101562
2023-03-09,0,0.0,0,0,0,0.0,0.0,76.88370513916016,-0.053937853199512276,0.0,9961.231079101562,0.0,9961.231079101562
2023-03-10,0,0.0,0,0,0,0.0,2.0,77.08501434326172,-0.032917551543475865,0.0,9961.231079101562,0.0,9961.231079101562
2023-03-13,0,0.0,0,0,0,0.0,0.0,77.70146179199219,0.05009044917711447,0.0,9961.231079101562,0.0,9961.231079101562
2023-03-14,0,0.0,0,0,0,0.0,0.0,78.60687255859375,0.16491236321478175,0.0,9961.231079101562,0.0,9961.231079101562
2023-03-15,0,0.0,0,0,0,0.0,0.0,79.06920623779297,0.23012945967111292,0.0,9961.231079101562,0.0,9961.231079101562
2023-03-16,0,0.0,0,0,0,0.0,0.0,79.07884216308594,0.22285203981268967,0.0,9961.231079101562,0.0,9961.231079101562
2023-03-17,0,0.0,0,0,0,0.0,0.0,79.73381805419922,0.2419274000702707,0.0,9961.231079101562,0.0,9961.231079101562
2023-03-20,0,0.0,0,0,0,0.0,0.0,79.16552734375,0.15845633635238912,0.0,9961.231079101562,0.0,9961.231079101562
2023-03-21,0,0.0,0,0,0,0.0,0.0,80.35990142822266,0.2008043909763201,0.0,9961.231079101562,0.0,9961.231079101562
2023-03-22,0,0.0,0,0,0,0.0,0.0,80.591064453125,0.1959269616509854,0.0,9961.231079101562,0.0,9961.231079101562
2023-03-23,0,0.0,0,0,0,0.0,-2.0,78.9439926147461,0.01038697460879101,0.0,9961.231079101562,0.0,9961.231079101562
2023-03-24,0,0.0,0,0,0,0.0,2.0,79.4737548828125,-0.021781185607873343,0.0,9961.231079101562,0.0,9961.231079101562
2023-03-27,0,0.0,0,0,0,0.0,0.0,80.51400756835938,0.05228039692384534,0.0,9961.231079101562,0.0,9961.231079101562
2023-03-28,0,0.0,0,0,0,0.0,0.0,86.95782470703125,0.6143734045326665,0.0,9961.231079101562,0.0,9961.231079101562
2023-03-29,0,0.0,0,0,0,0.0,0.0,87.6031723022461,0.7477536851676947,0.0,9961.231079101562,0.0,9961.231079101562
2023-03-30,0,0.0,0,0,0,0.0,0.0,86.87113952636719,0.5694242502548805,0.0,9961.231079101562,0.0,9961.231079101562
