Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,94.8499984741211,95.52999877929688,94.54000091552734,94.75,74.77232360839844,1816400
2014-01-03,94.76000213623047,95.37000274658203,94.33999633789062,94.73999786376953,74.76444244384766,1045600
2014-01-06,94.94999694824219,95.2699966430664,94.02999877929688,94.45999908447266,74.54347229003906,1581900
2014-01-07,94.69999694824219,95.66000366210938,94.66999816894531,95.26000213623047,75.17479705810547,1470800
2014-01-08,95.16000366210938,95.30000305175781,94.19999694824219,94.72000122070312,74.74866485595703,1842200
2014-01-09,95.0199966430664,95.97000122070312,94.98999786376953,95.2300033569336,75.15111541748047,1848500
2014-01-10,95.5999984741211,95.63999938964844,94.52999877929688,95.0999984741211,75.04853820800781,1459900
2014-01-13,94.88999938964844,96.27999877929688,94.69999694824219,95.01000213623047,74.9775161743164,1846500
2014-01-14,95.44000244140625,95.95999908447266,95.0,95.95999908447266,75.7271957397461,1659900
2014-01-15,95.2300033569336,96.6500015258789,94.93000030517578,95.58999633789062,75.87801361083984,2668300
2014-01-16,95.44999694824219,95.83000183105469,95.18000030517578,95.4000015258789,75.72718811035156,777300
2014-01-17,95.4000015258789,95.91999816894531,95.33000183105469,95.47000122070312,75.78278350830078,1748500
2014-01-21,95.83999633789062,96.87000274658203,95.20999908447266,95.30000305175781,75.64781951904297,1673100
2014-01-22,96.12000274658203,100.5999984741211,93.8499984741211,99.6500015258789,79.10078430175781,5421000
2014-01-23,99.95999908447266,101.80000305175781,99.93000030517578,101.55000305175781,80.60899353027344,3070600
2014-01-24,100.04000091552734,100.20999908447266,98.0999984741211,98.30999755859375,78.03711700439453,3503500
2014-01-27,97.86000061035156,100.37000274658203,97.86000061035156,99.94999694824219,79.33892822265625,3145800
2014-01-28,100.0199966430664,101.7300033569336,100.0199966430664,100.5,79.77552795410156,3568800
2014-01-29,99.77999877929688,99.98999786376953,98.43000030517578,99.01000213623047,78.59276580810547,2536200
2014-01-30,99.13999938964844,100.70999908447266,99.11000061035156,100.48999786376953,79.767578125,2363900
2014-01-31,99.20999908447266,102.18000030517578,98.83000183105469,101.30999755859375,80.41846466064453,3304200
2014-02-03,101.0,101.7699966430664,98.4000015258789,98.47000122070312,78.16413116455078,2721800
2014-02-04,100.81999969482422,101.58999633789062,98.75,99.68000030517578,79.1246109008789,7819300
2014-02-05,99.26000213623047,99.83999633789062,97.58000183105469,98.87999725341797,78.48954772949219,4055600
2014-02-06,100.1500015258789,101.58999633789062,99.62000274658203,101.22000122070312,80.34701538085938,3383200
2014-02-07,101.87000274658203,104.58000183105469,101.51000213623047,104.19000244140625,82.70457458496094,3158900
2014-02-10,103.19999694824219,103.63999938964844,102.44000244140625,102.51000213623047,81.37102508544922,2759600
2014-02-11,102.76000213623047,103.75,102.55999755859375,103.22000122070312,81.93460845947266,1949100
2014-02-12,103.29000091552734,103.80999755859375,103.04000091552734,103.66000366210938,82.28388214111328,2008900
2014-02-13,103.04000091552734,104.01000213623047,102.9000015258789,103.7300033569336,82.33943176269531,1629500
2014-02-14,103.62000274658203,106.44999694824219,103.22000122070312,106.3499984741211,84.41914367675781,2579600
2014-02-18,106.08000183105469,107.22000122070312,105.58000183105469,106.7699966430664,84.75254821777344,2246800
2014-02-19,106.33000183105469,107.25,105.05000305175781,105.26000213623047,83.55392456054688,2762400
2014-02-20,105.6500015258789,108.0,105.52999877929688,107.75,85.53046417236328,2377000
2014-02-21,108.06999969482422,108.20999908447266,107.05999755859375,107.44999694824219,85.29231262207031,2426000
2014-02-24,107.2699966430664,109.56999969482422,107.0,108.76000213623047,86.33218383789062,2642400
2014-02-25,108.61000061035156,109.26000213623047,107.9800033569336,108.2699966430664,85.9432373046875,2090400
2014-02-26,108.23999786376953,108.69999694824219,107.38999938964844,108.02999877929688,85.75273895263672,2137700
2014-02-27,107.9800033569336,109.04000091552734,107.41000366210938,108.9800033569336,86.50682830810547,1894100
2014-02-28,109.04000091552734,110.25,108.79000091552734,109.54000091552734,86.95136260986328,2282300
2014-03-03,108.05999755859375,110.9800033569336,107.7300033569336,110.61000061035156,87.80068969726562,3125000
2014-03-04,111.12999725341797,113.56999969482422,111.0999984741211,112.66000366210938,89.42794036865234,3641800
2014-03-05,112.4000015258789,113.0999984741211,111.69000244140625,111.83999633789062,88.77703857421875,2236800
2014-03-06,110.80999755859375,112.12999725341797,110.72000122070312,111.44999694824219,88.46746063232422,2589700
