date,action,price_reward,MACD_reward,multiple_MACD_cross_reward,RSI_reward,MACD_cross_reward,current_MACD_cross_0,current_price,current_MACD_histrogram,total_reward,cash_balance,stock_owned,total_assets
2023-01-26,0,0.0,0,0,0,0.0,-2.0,95.11083984375,0.011887301782167459,0.0,10000.0,0.0,10000.0
2023-01-27,1,0.018672997685934608,0,0,0,-0.01,2.0,97.408203125,-0.009542818395263275,0.008672997685934608,64.36328125,102.0,10000.0
2023-01-30,2,0.0,0,0,0,-0.01,-2.0,99.25608825683594,0.09369048992765983,-0.01,10188.484283447266,0.0,10188.484283447266
2023-01-31,0,0.0,0,0,0,0.0,0.0,96.82887268066406,-0.14378817656186849,0.0,10188.484283447266,0.0,10188.484283447266
2023-02-01,0,0.0,0,0,0,0.0,2.0,98.72669219970705,-0.09071225816086548,0.0,10188.484283447266,0.0,10188.484283447266
2023-02-02,0,0.0,0,0,0,0.0,0.0,100.31487274169922,0.034506528587396,0.0,10188.484283447266,0.0,10188.484283447266
2023-02-03,0,0.0,0,0,0,0.0,0.0,107.61648559570312,0.6528979029774011,0.0,10188.484283447266,0.0,10188.484283447266
2023-02-06,0,0.0,0,0,0,0.0,0.0,104.65988159179688,0.45146138670034786,0.0,10188.484283447266,0.0,10188.484283447266
2023-02-07,0,0.0,0,0,0,0.0,0.0,102.78203582763672,0.07013415223564357,0.0,10188.484283447266,0.0,10188.484283447266
2023-02-08,0,0.0,0,0,0,0.0,-2.0,107.5166015625,0.2568409526693358,0.0,10188.484283447266,0.0,10188.484283447266
2023-02-09,0,0.0,0,0,0,0.0,0.0,99.25608825683594,-0.4993749397132121,0.0,10188.484283447266,0.0,10188.484283447266
2023-02-10,0,0.0,0,0,0,0.0,0.0,94.90108489990234,-1.1232493398771346,0.0,10188.484283447266,0.0,10188.484283447266
2023-02-13,0,0.0,0,0,0,0.0,0.0,94.46158599853516,-1.2325123162317086,0.0,10188.484283447266,0.0,10188.484283447266
2023-02-14,0,0.0,0,0,0,0.0,0.0,94.50154113769533,-1.0718929121028271,0.0,10188.484283447266,0.0,10188.484283447266
2023-02-15,0,0.0,0,0,0,0.0,0.0,94.57146453857422,-0.8209099748868294,0.0,10188.484283447266,0.0,10188.484283447266
2023-02-16,0,0.0,0,0,0,0.0,0.0,96.82887268066406,-0.3809054531593479,0.0,10188.484283447266,0.0,10188.484283447266
2023-02-17,0,0.0,0,0,0,0.0,0.0,95.4005126953125,-0.2601897690384276,0.0,10188.484283447266,0.0,10188.484283447266
2023-02-21,0,0.0,0,0,0,0.0,0.0,94.24183654785156,-0.25107965966874346,0.0,10188.484283447266,0.0,10188.484283447266
2023-02-22,0,0.0,0,0,0,0.0,0.0,91.68477630615234,-0.40036585185091633,0.0,10188.484283447266,0.0,10188.484283447266
2023-02-23,0,0.0,0,0,0,0.0,0.0,91.54493713378906,-0.36730089636041896,0.0,10188.484283447266,0.0,10188.484283447266
2023-02-24,0,0.0,0,0,0,0.0,0.0,90.78580474853516,-0.32027352714055435,0.0,10188.484283447266,0.0,10188.484283447266
2023-02-27,0,0.0,0,0,0,0.0,0.0,89.02782440185547,-0.35694942359990134,0.0,10188.484283447266,0.0,10188.484283447266
2023-02-28,1,0.0021026421388358287,0,0,0,-0.01,0.0,89.76697540283203,-0.19791919137246383,-0.007897357861164172,44.816062927246094,113.0,10188.484283447266
2023-03-01,2,0.0,0,0,0,-0.01,2.0,89.95675659179688,-0.039414950667276294,-0.01,10209.929557800293,0.0,10209.929557800293
2023-03-02,0,0.0,0,0,0,0.0,0.0,90.25641632080078,0.10049167091732603,0.0,10209.929557800293,0.0,10209.929557800293
2023-03-03,1,0.017759232924527177,0,0,0,-0.01,0.0,91.89453125,0.3215244780115454,0.007759232924527177,9.636589050292969,111.0,10209.929557800293
2023-03-06,2,0.0,0,0,0,-0.01,0.0,93.54264068603516,0.5282703459842597,-0.01,10392.869705200195,0.0,10392.869705200195
2023-03-07,0,0.0,0,0,0,0.0,0.0,95.02094268798828,0.6694583355430958,0.0,10392.869705200195,0.0,10392.869705200195
2023-03-08,0,0.0,0,0,0,0.0,0.0,93.75240325927734,0.5148341455756182,0.0,10392.869705200195,0.0,10392.869705200195
2023-03-09,0,0.0,0,0,0,0.0,0.0,94.14195251464844,0.4130299310555464,0.0,10392.869705200195,0.0,10392.869705200195
2023-03-10,0,0.0,0,0,0,0.0,-2.0,92.21416473388672,0.1435399440707381,0.0,10392.869705200195,0.0,10392.869705200195
2023-03-13,0,0.0,0,0,0,0.0,0.0,90.5261001586914,-0.12094650231767645,0.0,10392.869705200195,0.0,10392.869705200195
2023-03-14,0,0.0,0,0,0,0.0,2.0,91.00555419921876,-0.1483333599950113,0.0,10392.869705200195,0.0,10392.869705200195
2023-03-15,0,0.0,0,0,0,0.0,0.0,93.86227416992188,0.12248346679896577,0.0,10392.869705200195,0.0,10392.869705200195
2023-03-16,0,0.0,0,0,0,0.0,0.0,95.99982452392578,0.39056517279947645,0.0,10392.869705200195,0.0,10392.869705200195
2023-03-17,0,0.0,0,0,0,0.0,0.0,100.20499420166016,0.7803447937865613,0.0,10392.869705200195,0.0,10392.869705200195
2023-03-20,0,0.0,0,0,0,0.0,0.0,101.50350952148438,0.8829464079740474,0.0,10392.869705200195,0.0,10392.869705200195
2023-03-21,0,0.0,0,0,0,0.0,0.0,101.10396575927734,0.7016642752604476,0.0,10392.869705200195,0.0,10392.869705200195
2023-03-22,0,0.0,0,0,0,0.0,0.0,104.79972076416016,0.788224973673989,0.0,10392.869705200195,0.0,10392.869705200195
