date,action,price_reward,MACD_reward,multiple_MACD_cross_reward,RSI_reward,MACD_cross_reward,current_MACD_cross_0,current_price,current_MACD_histrogram,total_reward,cash_balance,stock_owned,total_assets
2023-03-27,0,0.01898911821380461,0,0,0,0.0,0.0,32.465457916259766,0.01935921279729033,0.01898911821380461,13.9310302734375,309.0,10045.757526397705
2023-03-28,0,0.001708682328450401,0,0,0,0.0,0.0,33.08870315551758,0.030579269710383827,0.001708682328450401,13.9310302734375,309.0,10238.34030532837
2023-03-29,0,-0.0011387203815712776,0,0,0,0.0,0.0,33.14536666870117,0.03010689966897037,-0.0011387203815712776,13.9310302734375,309.0,10255.8493309021
2023-03-30,0,0.005963810635194219,0,0,0,0.0,0.0,33.10759353637695,0.016838075348282522,0.005963810635194219,13.9310302734375,309.0,10244.177433013916
2023-03-31,2,0.0,0,0,0,-0.01,0.0,33.30590057373047,0.021212021014584276,-0.01,10305.454307556152,0.0,10305.454307556152
2023-04-03,0,0.0,0,0,0,0.0,0.0,33.598636627197266,0.039029056247552874,0.0,10305.454307556152,0.0,10305.454307556152
2023-04-04,0,0.0,0,0,0,0.0,0.0,33.948028564453125,0.06280358472676573,0.0,10305.454307556152,0.0,10305.454307556152
2023-04-05,0,0.0,0,0,0,0.0,0.0,34.514617919921875,0.10208842578818622,0.0,10305.454307556152,0.0,10305.454307556152
2023-04-06,0,0.0,0,0,0,0.0,0.0,35.364501953125,0.16263134707395305,0.0,10305.454307556152,0.0,10305.454307556152
2023-04-10,0,0.0,0,0,0,0.0,0.0,35.88386917114258,0.18912512622267785,0.0,10305.454307556152,0.0,10305.454307556152
2023-04-11,0,0.0,0,0,0,0.0,0.0,35.7611083984375,0.14022569155530562,0.0,10305.454307556152,0.0,10305.454307556152
2023-04-12,0,0.0,0,0,0,0.0,0.0,35.27006912231445,0.03855660196514332,0.0,10305.454307556152,0.0,10305.454307556152
2023-04-13,0,0.0,0,0,0,0.0,0.0,35.61001968383789,0.0063598845449108765,0.0,10305.454307556152,0.0,10305.454307556152
2023-04-14,0,0.0,0,0,0,0.0,-2.0,36.18605041503906,0.025597506254616875,0.0,10305.454307556152,0.0,10305.454307556152
2023-04-17,0,0.0,0,0,0,0.0,0.0,35.66667556762695,-0.03403537003334134,0.0,10305.454307556152,0.0,10305.454307556152
2023-04-18,0,0.0,0,0,0,0.0,0.0,35.30784225463867,-0.09761512207676049,0.0,10305.454307556152,0.0,10305.454307556152
2023-04-19,0,0.0,0,0,0,0.0,0.0,34.731807708740234,-0.16824987465440833,0.0,10305.454307556152,0.0,10305.454307556152
2023-04-20,1,-0.01278626452965768,0,0,0,-0.01,0.0,34.87345504760742,-0.16452830827682807,-0.02278626452965768,17.78506851196289,295.0,10305.454307556152
2023-04-21,0,0.00682158439351569,0,0,0,0.0,0.0,34.42962646484375,-0.181658012657547,0.00682158439351569,17.78506851196289,295.0,10174.52487564087
2023-04-24,0,-0.0016327345139441607,0,0,0,0.0,0.0,34.665706634521484,-0.14212727427742866,-0.0016327345139441607,17.78506851196289,295.0,10244.1685256958
2023-04-25,0,0.007056738077556056,0,0,0,0.0,0.0,34.60905456542969,-0.11165278306996863,0.007056738077556056,17.78506851196289,295.0,10227.45616531372
2023-04-26,0,-0.026862828636164515,0,0,0,0.0,0.0,34.85457229614258,-0.06225487525225905,-0.026862828636164515,17.78506851196289,295.0,10299.883895874023
2023-04-27,0,0.002220061273832605,0,0,0,0.0,0.0,33.92914581298828,-0.11412721004376553,0.002220061273832605,17.78506851196289,295.0,10026.883083343506
2023-04-28,2,0.0,0,0,0,-0.01,0.0,34.00468826293945,-0.10622437205410701,-0.01,10049.168106079102,0.0,10049.168106079102
2023-05-01,0,0.0,0,0,0,0.0,0.0,34.02357482910156,-0.08090453566686867,0.0,10049.168106079102,0.0,10049.168106079102
2023-05-02,0,0.0,0,0,0,0.0,0.0,34.18410873413086,-0.04027176330566454,0.0,10049.168106079102,0.0,10049.168106079102
2023-05-03,1,0.013355590695600711,0,0,0,-0.01,2.0,34.32575607299805,-0.0022724953624922717,0.003355590695600711,26.047332763671875,292.0,10049.168106079102
2023-05-04,0,-0.003526070902843342,0,0,0,0.0,0.0,34.78847122192383,0.055492204440098364,-0.003526070902843342,26.047332763671875,292.0,10184.28092956543
2023-05-05,2,0.0,0,0,0,-0.01,0.0,34.665706634521484,0.059053634019765114,-0.01,10148.433670043945,0.0,10148.433670043945
2023-05-08,0,0.0,0,0,0,0.0,0.0,34.92067337036133,0.07347688413183345,0.0,10148.433670043945,0.0,10148.433670043945
2023-05-09,0,0.0,0,0,0,0.0,0.0,34.72236633300781,0.04924823248633471,0.0,10148.433670043945,0.0,10148.433670043945
2023-05-10,0,0.0,0,0,0,0.0,-2.0,34.42018508911133,0.005464634909712704,0.0,10148.433670043945,0.0,10148.433670043945
2023-05-11,1,-0.006862623156748696,0,0,0,-0.01,0.0,34.495731353759766,-0.005351810424564815,-0.016862623156748698,6.688652038574219,294.0,10148.433670043945
2023-05-12,0,0.006862623156748737,0,0,0,0.0,0.0,34.2596549987793,-0.0287384617751305,0.006862623156748737,6.688652038574219,294.0,10079.027221679688
2023-05-15,0,0.0068158483755315635,0,0,0,0.0,2.0,34.495731353759766,-0.011603256496144927,0.0068158483755315635,6.688652038574219,294.0,10148.433670043945
2023-05-16,0,-0.008458517081665,0,0,0,0.0,0.0,34.731807708740234,0.01752962670270898,-0.008458517081665,6.688652038574219,294.0,10217.840118408203
2023-05-17,0,-0.00908367717163815,0,0,0,0.0,-2.0,34.4390754699707,0.00022514327494499095,-0.00908367717163815,6.688652038574219,294.0,10131.776840209961
2023-05-18,0,-0.016383320019774033,0,0,0,0.0,0.0,34.1274528503418,-0.03265307197616415,-0.016383320019774033,6.688652038574219,294.0,10040.159790039062
2023-05-19,0,0.011288749049359838,0,0,0,0.0,0.0,33.57251739501953,-0.08566986540975885,0.011288749049359838,6.688652038574219,294.0,9877.008766174316
2023-05-22,0,-0.007323101231444967,0,0,0,0.0,0.0,33.953914642333984,-0.05490734010187219,-0.007323101231444967,6.688652038574219,294.0,9989.139556884766
2023-05-23,0,0.001976829196011984,0,0,0,0.0,0.0,33.70600891113281,-0.05193724587656706,0.001976829196011984,6.688652038574219,294.0,9916.255271911621
2023-05-24,0,-0.020811067825557788,0,0,0,0.0,0.0,33.77275085449219,-0.031892265096443106,-0.020811067825557788,6.688652038574219,294.0,9935.877403259277
2023-05-25,0,-0.01684911318903805,0,0,0,0.0,0.0,33.076698303222656,-0.07403648713759037,-0.01684911318903805,6.688652038574219,294.0,9731.237953186035
2023-05-26,2,0.0,0,0,0,-0.01,0.0,32.52367401123047,-0.11798864016131039,-0.01,9568.648811340332,0.0,9568.648811340332
2023-05-30,0,0.0,0,0,0,0.0,0.0,32.64762878417969,-0.09475836106654922,0.0,9568.648811340332,0.0,9568.648811340332
2023-05-31,0,0.0,0,0,0,0.0,0.0,32.285301208496094,-0.09115505856986672,0.0,9568.648811340332,0.0,9568.648811340332
2023-06-01,0,0.0,0,0,0,0.0,0.0,32.037391662597656,-0.08411328400753115,0.0,9568.648811340332,0.0,9568.648811340332
2023-06-02,1,0.009102200525707165,0,0,0,-0.01,2.0,32.22808837890625,-0.038104941904195666,-0.0008977994742928354,29.13465118408203,296.0,9568.648811340332
2023-06-05,0,0.004956539455409283,0,0,0,0.0,0.0,32.52367401123047,0.023567526852563137,0.004956539455409283,29.13465118408203,296.0,9656.1421585083
2023-06-06,0,0.009839980375440538,0,0,0,0.0,0.0,32.685768127441406,0.0680913867428749,0.009839980375440538,29.13465118408203,296.0,9704.122016906738
2023-06-07,0,-0.0075159921506586895,0,0,0,0.0,0.0,33.00995635986328,0.11110172116504552,-0.0075159921506586895,29.13465118408203,296.0,9800.081733703613
2023-06-08,0,0.010391853686797963,0,0,0,0.0,0.0,32.762046813964844,0.09498090360314887,0.010391853686797963,29.13465118408203,296.0,9726.700508117676
2023-06-09,0,0.001147872183022846,0,0,0,0.0,0.0,33.105308532714844,0.10915471966313972,0.001147872183022846,29.13465118408203,296.0,9828.305976867676
2023-06-12,0,-0.010669562832078577,0,0,0,0.0,0.0,33.1434440612793,0.10397588366917981,-0.010669562832078577,29.13465118408203,296.0,9839.594093322754
2023-06-13,0,0.007221640416660936,0,0,0,0.0,0.0,32.790653228759766,0.057412447599457156,0.007221640416660936,29.13465118408203,296.0,9735.168006896973
2023-06-14,0,-0.004904939222849156,0,0,0,0.0,0.0,33.02902603149414,0.05374274104068269,-0.004904939222849156,29.13465118408203,296.0,9805.726356506348
2023-06-15,0,0.022875617860210532,0,0,0,0.0,0.0,32.86693572998047,0.031286122609257144,0.022875617860210532,29.13465118408203,296.0,9757.7476272583
2023-06-16,0,-0.003398126366928316,0,0,0,0.0,0.0,33.629730224609375,0.08472626079416312,-0.003398126366928316,29.13465118408203,296.0,9983.534797668457
