Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,188.74000549316406,189.3699951171875,185.41000366210938,187.25999450683594,184.4444122314453,546600
2023-01-04,188.57000732421875,190.35000610351562,187.8000030517578,189.74000549316406,186.88714599609375,632900
2023-01-05,189.19000244140625,190.02000427246094,185.4499969482422,186.44000244140625,183.6367950439453,676600
2023-01-06,187.99000549316406,192.7899932861328,187.5,192.02000427246094,189.1328887939453,471300
2023-01-09,192.55999755859375,194.75,190.80999755859375,191.75999450683594,188.8767852783203,805700
2023-01-10,191.92999267578125,193.0800018310547,190.8000030517578,192.67999267578125,189.78292846679688,428600
2023-01-11,193.55999755859375,195.75999450683594,193.22999572753906,195.75999450683594,192.81661987304688,611300
2023-01-12,196.07000732421875,196.86000061035156,193.02999877929688,194.99000549316406,192.05824279785156,678900
2023-01-13,194.25,197.10000610351562,193.6300048828125,196.5500030517578,193.5947723388672,618000
2023-01-17,197.1300048828125,198.47000122070312,195.22999572753906,195.64999389648438,192.70826721191406,702000
2023-01-18,195.24000549316406,196.0500030517578,191.5500030517578,191.99000549316406,189.10333251953125,736700
2023-01-19,191.1300048828125,192.10000610351562,190.33999633789062,190.88999938964844,188.01986694335938,461700
2023-01-20,191.92999267578125,194.22000122070312,190.0500030517578,193.89999389648438,190.98460388183594,795700
2023-01-23,194.39999389648438,196.4199981689453,193.39999389648438,195.8800048828125,192.93484497070312,476200
2023-01-24,195.69000244140625,197.82000732421875,193.6300048828125,197.00999450683594,194.0478515625,731700
2023-01-25,196.5,197.72000122070312,194.69000244140625,197.14999389648438,194.18572998046875,572500
2023-01-26,197.1699981689453,198.72000122070312,196.2899932861328,197.25,194.2842254638672,802500
2023-01-27,199.8000030517578,202.3699951171875,191.60000610351562,193.80999755859375,190.8959503173828,1322900
2023-01-30,193.52000427246094,196.6300048828125,193.52000427246094,195.3000030517578,192.36354064941406,641700
2023-01-31,195.64999389648438,196.3000030517578,193.75,195.72000122070312,192.77723693847656,1406200
2023-02-01,195.77000427246094,198.07000732421875,194.02999877929688,196.27999877929688,193.32882690429688,1173900
2023-02-02,196.58999633789062,196.58999633789062,191.0500030517578,194.67999267578125,191.75286865234375,1180300
2023-02-03,194.25,194.8699951171875,192.0500030517578,193.49000549316406,190.58078002929688,877700
2023-02-06,192.67999267578125,194.7100067138672,192.02000427246094,194.5500030517578,191.62484741210938,610600
2023-02-07,193.41000366210938,198.02999877929688,193.22000122070312,197.47000122070312,194.5009307861328,670300
2023-02-08,196.33999633789062,198.2100067138672,196.11000061035156,196.14999389648438,193.2007598876953,577700
2023-02-09,197.75999450683594,198.25,193.10000610351562,193.3300018310547,190.42318725585938,825700
2023-02-10,192.99000549316406,195.55999755859375,192.44000244140625,195.05999755859375,192.12716674804688,538100
2023-02-13,195.35000610351562,196.52000427246094,193.89999389648438,195.22000122070312,192.28477478027344,835000
2023-02-14,195.30999755859375,195.55999755859375,188.11000061035156,188.25,185.41957092285156,709000
2023-02-15,187.55999755859375,190.8300018310547,186.77999877929688,190.3300018310547,187.46829223632812,609100
2023-02-16,188.22000122070312,190.2899932861328,188.22000122070312,188.6300048828125,185.79383850097656,525800
2023-02-17,188.4199981689453,189.25,187.57000732421875,188.60000610351562,185.76431274414062,797200
2023-02-21,187.75999450683594,188.2100067138672,185.38999938964844,186.5500030517578,183.7451171875,837800
2023-02-22,187.19000244140625,187.7899932861328,185.8000030517578,186.2899932861328,183.489013671875,827800
2023-02-23,186.72000122070312,187.69000244140625,184.25999450683594,185.4600067138672,182.6715087890625,488000
2023-02-24,184.22000122070312,185.50999450683594,182.8800048828125,184.72999572753906,181.95248413085938,741000
2023-02-27,185.63999938964844,186.86000061035156,183.97999572753906,184.89999389648438,182.1199188232422,729500
2023-02-28,185.05999755859375,188.3699951171875,184.92999267578125,187.35000610351562,184.53306579589844,1595900
2023-03-01,186.49000549316406,189.33999633789062,186.49000549316406,187.77999877929688,184.95663452148438,1571100
2023-03-02,186.61000061035156,187.3300018310547,184.5399932861328,187.02000427246094,184.74917602539062,552400
2023-03-03,187.47000122070312,189.32000732421875,186.52999877929688,189.02999877929688,186.73477172851562,898900
2023-03-06,190.0,191.5399932861328,189.36000061035156,190.8800048828125,188.5623016357422,1285400
2023-03-07,191.30999755859375,192.1999969482422,187.4600067138672,189.02999877929688,186.73477172851562,819000
2023-03-08,189.02999877929688,191.33999633789062,187.8000030517578,188.97999572753906,186.6853790283203,865200
2023-03-09,189.0500030517578,189.52999877929688,184.6199951171875,185.4499969482422,183.19822692871094,1025900
2023-03-10,184.50999450683594,186.19000244140625,182.4600067138672,182.75999450683594,180.5408935546875,1298900
2023-03-13,179.4600067138672,183.5399932861328,177.69000244140625,179.97000122070312,177.7847900390625,1460300
2023-03-14,182.60000610351562,183.5399932861328,180.25,183.35000610351562,181.12374877929688,1248200
2023-03-15,177.0800018310547,179.52999877929688,174.4499969482422,177.08999633789062,174.9397430419922,2001700
2023-03-16,176.4199981689453,184.39999389648438,175.75,183.60000610351562,181.37071228027344,1499300
2023-03-17,182.66000366210938,182.69000244140625,179.35000610351562,180.0,177.8144073486328,3120400
2023-03-20,180.25999450683594,182.8300018310547,179.72000122070312,182.4600067138672,180.2445526123047,823100
2023-03-21,184.83999633789062,185.38999938964844,183.75999450683594,183.8800048828125,181.64730834960938,996100
2023-03-22,184.14999389648438,185.05999755859375,180.52000427246094,180.5399932861328,178.3478546142578,688800
2023-03-23,180.25999450683594,184.88999938964844,179.97000122070312,184.44000244140625,182.2004852294922,1360800
2023-03-24,183.44000244140625,185.72000122070312,181.8699951171875,185.66000366210938,183.40570068359375,1010700
2023-03-27,186.0,187.58999633789062,185.91000366210938,186.1300048828125,183.86997985839844,915900
2023-03-28,185.60000610351562,186.66000366210938,185.42999267578125,186.52000427246094,184.2552490234375,628500
2023-03-29,187.57000732421875,189.08999633789062,186.9199981689453,189.0,186.7051544189453,653600
