Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,57.470001220703125,57.79499816894531,55.939998626708984,55.97999954223633,52.233551025390625,7766476
2023-01-04,55.810001373291016,55.970001220703125,55.130001068115234,55.43000030517578,51.72036361694336,5712988
2023-01-05,54.9900016784668,55.569698333740234,54.970001220703125,55.47999954223633,51.76701354980469,4266050
2023-01-06,56.119998931884766,57.28499984741211,56.040000915527344,57.25,53.418556213378906,5845518
2023-01-09,58.15999984741211,58.60100173950195,57.70000076293945,58.06999969482422,54.183677673339844,4939246
2023-01-10,57.95000076293945,58.476898193359375,57.689998626708984,58.369998931884766,54.46360397338867,3475500
2023-01-11,58.72999954223633,58.959999084472656,58.31999969482422,58.93000030517578,54.986122131347656,3113956
2023-01-12,59.130001068115234,59.775001525878906,58.689998626708984,59.619998931884766,55.62994384765625,3942425
2023-01-13,59.59000015258789,59.95000076293945,59.40999984741211,59.61000061035156,55.620609283447266,3619767
2023-01-17,59.630001068115234,60.119998931884766,59.244998931884766,59.400001525878906,55.4246711730957,3301583
2023-01-18,60.02000045776367,60.13999938964844,58.32500076293945,58.38999938964844,54.482261657714844,4893268
2023-01-19,58.349998474121094,59.209999084472656,58.154998779296875,59.130001068115234,55.1727409362793,3563568
2023-01-20,58.4900016784668,58.9900016784668,58.154998779296875,58.900001525878906,54.9581298828125,4272295
2023-01-23,58.3650016784668,58.83000183105469,58.349998474121094,58.630001068115234,54.706199645996094,3219155
2023-01-24,51.2599983215332,58.400001525878906,56.2599983215332,57.9900016784668,54.109031677246094,3125185
2023-01-25,57.779998779296875,57.9900016784668,57.279998779296875,57.84000015258789,53.96907043457031,4033854
2023-01-26,58.22999954223633,58.66600036621094,57.63999938964844,58.52000045776367,54.60356521606445,3815540
2023-01-27,58.939998626708984,59.18000030517578,58.400001525878906,58.5099983215332,54.5942268371582,2599115
2023-01-30,58.720001220703125,58.902400970458984,58.30500030517578,58.40999984741211,54.50091552734375,3953046
2023-01-31,58.18000030517578,58.875,57.779998779296875,58.810001373291016,54.87415313720703,3360666
2023-02-01,58.68000030517578,58.88999938964844,57.5,58.31999969482422,54.41694259643555,5282193
2023-02-02,59.630001068115234,59.63999938964844,56.90999984741211,57.630001068115234,53.77312469482422,9676816
2023-02-03,58.15999984741211,59.130001068115234,57.959999084472656,58.29999923706055,54.39828872680664,5750011
2023-02-06,58.0,58.189998626708984,57.20500183105469,57.849998474121094,53.978397369384766,5409777
2023-02-07,58.310001373291016,59.720001220703125,58.2400016784668,59.61000061035156,55.620609283447266,4831599
2023-02-08,59.630001068115234,59.880001068115234,58.84000015258789,59.470001220703125,55.48998260498047,5212568
2023-02-09,60.16999816894531,60.3380012512207,59.724998474121094,59.790000915527344,55.78857421875,4918346
2023-02-10,60.95000076293945,61.85499954223633,60.7599983215332,61.7599983215332,57.62672805786133,7372318
2023-02-13,61.54999923706055,61.9900016784668,61.369998931884766,61.83000183105469,57.69204330444336,4526171
2023-02-14,61.869998931884766,62.75,61.720001220703125,62.58000183105469,58.391845703125,5795144
2023-02-15,62.0099983215332,62.56999969482422,61.6349983215332,62.459999084472656,58.279876708984375,6946412
2023-02-16,61.709999084472656,62.380001068115234,61.59000015258789,61.900001525878906,58.29399871826172,5075158
2023-02-17,61.130001068115234,61.220001220703125,60.5,60.65999984741211,57.12623977661133,5071012
2023-02-21,60.13999938964844,60.5,60.04999923706055,60.06999969482422,56.57060623168945,3071355
2023-02-22,59.61000061035156,59.724998474121094,58.67499923706055,58.95000076293945,55.51586151123047,4332574
2023-02-23,59.810001373291016,60.439998626708984,59.62350082397461,60.2599983215332,56.749542236328125,4144024
2023-02-24,59.56999969482422,60.689998626708984,59.34000015258789,60.630001068115234,57.09798812866211,5069046
2023-02-27,60.900001525878906,61.54499816894531,60.59000015258789,61.20000076293945,57.63478469848633,4710210
2023-02-28,61.58000183105469,61.599998474121094,60.75,60.77000045776367,57.22983169555664,5055244
2023-03-01,61.5,62.08000183105469,61.25,61.939998626708984,58.33167266845703,4300198
